Date,Stock,Price
2018-02-14,AAPL,167.369995
2018-02-14,GOOGL,1072.699951
2018-02-14,AMZN,1451.050049
2018-02-14,FB,179.520004
2018-02-15,FB,179.96000700000005
2018-02-15,GOOGL,1091.359985
2018-02-15,MSFT,92.660004
2018-02-15,AMZN,1461.76001
2018-02-15,AAPL,172.990005
2018-02-16,AMZN,1448.689941
2018-02-16,AAPL,172.429993
2018-02-16,MSFT,92.0
2018-02-16,FB,177.360001
2018-02-16,GOOGL,1095.5
2018-02-20,AAPL,171.850006
2018-02-20,MSFT,92.720001
2018-02-20,AMZN,1468.349976
2018-02-20,FB,176.009995
2018-02-20,GOOGL,1103.589966
2018-02-21,MSFT,91.489998
2018-02-21,GOOGL,1113.75
2018-02-21,AAPL,171.070007
2018-02-21,FB,177.910004
2018-02-21,AMZN,1482.920044
2018-02-22,AMZN,1485.339966
2018-02-22,GOOGL,1109.900024
2018-02-22,FB,178.990005
2018-02-22,AAPL,172.5
2018-02-22,MSFT,91.730003
2018-02-23,GOOGL,1128.089966
2018-02-23,FB,183.289993
2018-02-23,MSFT,94.059998
2018-02-23,AAPL,175.5
2018-02-23,AMZN,1500.0
2018-02-26,AAPL,178.970001
2018-02-26,FB,184.929993
2018-02-26,GOOGL,1143.699951
2018-02-26,AMZN,1521.949951
2018-02-26,MSFT,95.419998
2018-02-27,FB,181.460007
2018-02-27,MSFT,94.199997
2018-02-27,GOOGL,1117.51001
2018-02-27,AAPL,178.389999
2018-02-27,AMZN,1511.97998
2018-02-28,MSFT,93.769997
2018-02-28,FB,178.320007
2018-02-28,AAPL,178.119995
2018-02-28,AMZN,1512.449951
2018-02-28,GOOGL,1103.920044
2018-03-01,AAPL,175.0
2018-03-01,GOOGL,1071.410034
2018-03-01,FB,175.940002
2018-03-01,AMZN,1493.449951
2018-03-01,MSFT,92.849998
2018-03-02,AAPL,176.21000700000005
2018-03-02,AMZN,1500.25
2018-03-02,GOOGL,1084.140015
2018-03-02,MSFT,93.050003
2018-03-02,FB,176.619995
2018-03-05,AAPL,176.820007
2018-03-05,FB,180.399994
2018-03-05,MSFT,93.639999
2018-03-05,AMZN,1523.609985
2018-03-05,GOOGL,1094.76001
2018-03-06,FB,179.779999
2018-03-06,AMZN,1537.640015
2018-03-06,MSFT,93.32
2018-03-06,AAPL,176.669998
2018-03-06,GOOGL,1100.900024
2018-03-07,FB,183.710007
2018-03-07,AAPL,175.029999
2018-03-07,AMZN,1545.0
2018-03-07,GOOGL,1115.040039
2018-03-07,MSFT,93.860001
2018-03-08,GOOGL,1129.380005
2018-03-08,AAPL,176.940002
2018-03-08,FB,182.339996
2018-03-08,MSFT,94.43
2018-03-08,AMZN,1551.859985
2018-03-09,AAPL,179.979996
2018-03-09,GOOGL,1160.839966
2018-03-09,MSFT,96.540001
2018-03-09,FB,185.229996
2018-03-09,AMZN,1578.890015
2018-03-12,AMZN,1598.390015
2018-03-12,MSFT,96.769997
2018-03-12,AAPL,181.720001
2018-03-12,GOOGL,1165.930054
2018-03-12,FB,184.759995
2018-03-13,AAPL,179.970001
2018-03-13,MSFT,94.410004
2018-03-13,GOOGL,1139.910034
2018-03-13,FB,181.880005
2018-03-13,AMZN,1588.180054
2018-03-14,AMZN,1591.0
2018-03-14,MSFT,93.849998
2018-03-14,FB,184.190002
2018-03-14,GOOGL,1148.890015
2018-03-14,AAPL,178.440002
2018-03-15,MSFT,94.18
2018-03-15,FB,183.860001
2018-03-15,AMZN,1582.319946
2018-03-15,GOOGL,1150.609985
2018-03-15,AAPL,178.649994
2018-03-16,GOOGL,1134.420044
2018-03-16,FB,185.089996
2018-03-16,AAPL,178.020004
2018-03-16,MSFT,94.599998
2018-03-16,AMZN,1571.680054
2018-03-19,AMZN,1544.930054
2018-03-19,MSFT,92.889999
2018-03-19,AAPL,175.300003
2018-03-19,GOOGL,1100.069946
2018-03-19,FB,172.559998
2018-03-20,FB,168.149994
2018-03-20,AAPL,175.240005
2018-03-20,MSFT,93.129997
2018-03-20,AMZN,1586.51001
2018-03-20,GOOGL,1095.800049
2018-03-21,FB,169.389999
2018-03-21,AAPL,171.270004
2018-03-21,GOOGL,1094.0
2018-03-21,MSFT,92.480003
2018-03-21,AMZN,1581.859985
2018-03-22,AMZN,1544.920044
2018-03-22,GOOGL,1053.150024
2018-03-22,FB,164.889999
2018-03-22,AAPL,168.850006
2018-03-22,MSFT,89.790001
2018-03-23,MSFT,87.18
2018-03-23,FB,159.389999
2018-03-23,GOOGL,1026.550049
2018-03-23,AMZN,1495.560059
2018-03-23,AAPL,164.940002
2018-03-26,GOOGL,1054.089966
2018-03-26,AAPL,172.770004
2018-03-26,FB,160.059998
2018-03-26,MSFT,93.779999
2018-03-26,AMZN,1555.859985
2018-03-27,GOOGL,1006.940002
2018-03-27,AMZN,1497.050049
2018-03-27,FB,152.220001
2018-03-27,MSFT,89.470001
2018-03-27,AAPL,168.339996
2018-03-28,GOOGL,1005.179993
2018-03-28,FB,153.029999
2018-03-28,MSFT,89.389999
2018-03-28,AAPL,166.479996
2018-03-28,AMZN,1431.420044
2018-03-29,FB,159.78999299999995
2018-03-29,AMZN,1447.339966
2018-03-29,GOOGL,1037.140015
2018-03-29,AAPL,167.779999
2018-03-29,MSFT,91.269997
2018-04-02,FB,155.389999
2018-04-02,MSFT,88.519997
2018-04-02,AAPL,166.679993
2018-04-02,GOOGL,1012.630005
2018-04-02,AMZN,1371.98999
2018-04-03,MSFT,89.709999
2018-04-03,AMZN,1392.050049
2018-04-03,FB,156.110001
2018-04-03,GOOGL,1018.679993
2018-04-03,AAPL,168.389999
2018-04-04,AAPL,171.610001
2018-04-04,AMZN,1410.569946
2018-04-04,MSFT,92.330002
2018-04-04,FB,155.100006
2018-04-04,GOOGL,1029.709961
2018-04-05,AMZN,1451.75
2018-04-05,GOOGL,1032.640015
2018-04-05,AAPL,172.800003
2018-04-05,FB,159.339996
2018-04-05,MSFT,92.379997
2018-04-06,FB,157.199997
2018-04-06,AAPL,168.380005
2018-04-06,AMZN,1405.22998
2018-04-06,MSFT,90.230003
2018-04-06,GOOGL,1009.950012
2018-04-09,AMZN,1406.079956
2018-04-09,MSFT,90.769997
2018-04-09,AAPL,170.050003
2018-04-09,FB,157.929993
2018-04-09,GOOGL,1020.090027
2018-04-10,AAPL,173.25
2018-04-10,FB,165.03999299999995
2018-04-10,MSFT,92.879997
2018-04-10,AMZN,1436.219971
2018-04-10,GOOGL,1036.5
2018-04-11,FB,166.320007
2018-04-11,MSFT,91.860001
2018-04-11,AMZN,1427.050049
2018-04-11,GOOGL,1025.060059
2018-04-11,AAPL,172.440002
2018-04-12,FB,163.869995
2018-04-12,AAPL,174.139999
2018-04-12,MSFT,93.580002
2018-04-12,AMZN,1448.5
2018-04-12,GOOGL,1037.290039
2018-04-13,MSFT,93.080002
2018-04-13,AMZN,1430.790039
2018-04-13,FB,164.520004
2018-04-13,GOOGL,1036.040039
2018-04-13,AAPL,174.729996
2018-04-16,FB,164.830002
2018-04-16,AAPL,175.820007
2018-04-16,MSFT,94.169998
2018-04-16,GOOGL,1046.099976
2018-04-16,AMZN,1441.5
2018-04-17,MSFT,96.07
2018-04-17,FB,168.660004
2018-04-17,GOOGL,1079.359985
2018-04-17,AMZN,1503.829956
2018-04-17,AAPL,178.240005
2018-04-18,MSFT,96.440002
2018-04-18,AAPL,177.839996
2018-04-18,FB,166.360001
2018-04-18,AMZN,1527.839966
2018-04-18,GOOGL,1075.390015
2018-04-19,MSFT,96.110001
2018-04-19,FB,168.100006
2018-04-19,AAPL,172.800003
2018-04-19,AMZN,1556.910034
2018-04-19,GOOGL,1089.449951
2018-04-20,GOOGL,1077.319946
2018-04-20,AMZN,1527.48999
2018-04-20,FB,166.279999
2018-04-20,MSFT,95.0
2018-04-20,AAPL,165.720001
2018-04-23,MSFT,95.349998
2018-04-23,AAPL,165.240005
2018-04-23,FB,165.839996
2018-04-23,AMZN,1517.859985
2018-04-23,GOOGL,1073.810059
2018-04-24,MSFT,93.120003
2018-04-24,AMZN,1460.089966
2018-04-24,AAPL,162.940002
2018-04-24,FB,159.690002
2018-04-24,GOOGL,1022.640015
2018-04-25,GOOGL,1022.98999
2018-04-25,AMZN,1460.170044
2018-04-25,AAPL,163.649994
2018-04-25,FB,159.690002
2018-04-25,MSFT,92.309998
2018-04-26,AMZN,1517.959961
2018-04-26,GOOGL,1043.310059
2018-04-26,FB,174.160004
2018-04-26,AAPL,164.220001
2018-04-26,MSFT,94.260002
2018-04-27,GOOGL,1031.449951
2018-04-27,AMZN,1572.619995
2018-04-27,AAPL,162.320007
2018-04-27,MSFT,95.82
2018-04-27,FB,173.589996
2018-04-30,FB,172.0
2018-04-30,GOOGL,1018.580017
2018-04-30,AMZN,1566.130005
2018-04-30,AAPL,165.259995
2018-04-30,MSFT,93.519997
2018-05-01,FB,173.860001
2018-05-01,GOOGL,1040.75
2018-05-01,MSFT,95.0
2018-05-01,AAPL,169.100006
2018-05-01,AMZN,1582.26001
2018-05-02,FB,176.070007
2018-05-02,AAPL,176.570007
2018-05-02,MSFT,93.510002
2018-05-02,GOOGL,1026.050049
2018-05-02,AMZN,1569.680054
2018-05-03,AAPL,176.889999
2018-05-03,FB,174.020004
2018-05-03,GOOGL,1026.300049
2018-05-03,AMZN,1572.079956
2018-05-03,MSFT,94.07
2018-05-04,MSFT,95.160004
2018-05-04,AMZN,1580.949951
2018-05-04,GOOGL,1051.0
2018-05-04,AAPL,183.830002
2018-05-04,FB,176.610001
2018-05-07,AMZN,1600.140015
2018-05-07,MSFT,96.220001
2018-05-07,FB,177.970001
2018-05-07,GOOGL,1059.459961
2018-05-07,AAPL,185.160004
2018-05-08,GOOGL,1058.589966
2018-05-08,FB,178.919998
2018-05-08,AAPL,186.050003
2018-05-08,AMZN,1592.390015
2018-05-08,MSFT,95.809998
2018-05-09,MSFT,96.940002
2018-05-09,FB,182.660004
2018-05-09,AAPL,187.360001
2018-05-09,GOOGL,1088.949951
2018-05-09,AMZN,1608.0
2018-05-10,AMZN,1609.079956
2018-05-10,FB,185.529999
2018-05-10,AAPL,190.039993
2018-05-10,GOOGL,1105.469971
2018-05-10,MSFT,97.910004
2018-05-11,MSFT,97.699997
2018-05-11,AMZN,1602.910034
2018-05-11,FB,186.990005
2018-05-11,GOOGL,1103.380005
2018-05-11,AAPL,188.589996
2018-05-14,AAPL,188.149994
2018-05-14,AMZN,1601.540039
2018-05-14,MSFT,98.029999
2018-05-14,FB,186.639999
2018-05-14,GOOGL,1106.599976
2018-05-15,AAPL,186.440002
2018-05-15,GOOGL,1084.869995
2018-05-15,AMZN,1576.119995
2018-05-15,FB,184.320007
2018-05-15,MSFT,97.32
2018-05-16,AMZN,1587.280029
2018-05-16,MSFT,97.150002
2018-05-16,FB,183.199997
2018-05-16,GOOGL,1084.089966
2018-05-16,AAPL,188.179993
2018-05-17,MSFT,96.18
2018-05-17,AMZN,1581.76001
2018-05-17,GOOGL,1081.26001
2018-05-17,AAPL,186.990005
2018-05-17,FB,183.759995
2018-05-18,FB,182.679993
2018-05-18,AMZN,1574.369995
2018-05-18,GOOGL,1069.640015
2018-05-18,MSFT,96.360001
2018-05-18,AAPL,186.309998
2018-05-21,FB,184.490005
2018-05-21,AAPL,187.630005
2018-05-21,AMZN,1585.459961
2018-05-21,GOOGL,1084.01001
2018-05-21,MSFT,97.599998
2018-05-22,AAPL,187.160004
2018-05-22,GOOGL,1075.310059
2018-05-22,MSFT,97.5
2018-05-22,FB,183.800003
2018-05-22,AMZN,1581.400024
2018-05-23,FB,186.899994
2018-05-23,AAPL,188.360001
2018-05-23,AMZN,1601.859985
2018-05-23,GOOGL,1085.959961
2018-05-23,MSFT,98.660004
2018-05-24,FB,185.929993
2018-05-24,AAPL,188.149994
2018-05-24,GOOGL,1085.449951
2018-05-24,MSFT,98.309998
2018-05-24,AMZN,1603.069946
2018-05-25,GOOGL,1084.079956
2018-05-25,FB,184.919998
2018-05-25,AAPL,188.580002
2018-05-25,MSFT,98.360001
2018-05-25,AMZN,1610.150024
2018-05-29,GOOGL,1068.069946
2018-05-29,MSFT,98.010002
2018-05-29,AAPL,187.899994
2018-05-29,AMZN,1612.869995
2018-05-29,FB,185.740005
2018-05-30,AAPL,187.5
2018-05-30,MSFT,98.949997
2018-05-30,GOOGL,1077.469971
2018-05-30,FB,187.669998
2018-05-30,AMZN,1624.890015
2018-05-31,MSFT,98.839996
2018-05-31,AMZN,1629.619995
2018-05-31,GOOGL,1100.0
2018-05-31,AAPL,186.869995
2018-05-31,FB,191.779999
2018-06-01,AMZN,1641.540039
2018-06-01,MSFT,100.790001
2018-06-01,AAPL,190.240005
2018-06-01,GOOGL,1135.0
2018-06-01,FB,193.990005
2018-06-04,MSFT,101.669998
2018-06-04,AMZN,1665.27002
2018-06-04,FB,193.279999
2018-06-04,AAPL,191.830002
2018-06-04,GOOGL,1153.040039
2018-06-05,FB,192.940002
2018-06-05,AMZN,1696.3499760000002
2018-06-05,GOOGL,1151.02002
2018-06-05,AAPL,193.309998
2018-06-05,MSFT,102.190002
2018-06-06,MSFT,102.489998
2018-06-06,AMZN,1695.75
2018-06-06,AAPL,193.979996
2018-06-06,FB,191.339996
2018-06-06,GOOGL,1146.949951
2018-06-07,MSFT,100.879997
2018-06-07,AAPL,193.460007
2018-06-07,GOOGL,1134.420044
2018-06-07,FB,188.179993
2018-06-07,AMZN,1689.300049
2018-06-08,AAPL,191.699997
2018-06-08,FB,189.100006
2018-06-08,MSFT,101.629997
2018-06-08,AMZN,1683.9899899999998
2018-06-08,GOOGL,1132.709961
2018-06-11,FB,191.539993
2018-06-11,AMZN,1689.119995
2018-06-11,MSFT,101.050003
2018-06-11,AAPL,191.229996
2018-06-11,GOOGL,1140.900024
2018-06-12,AMZN,1698.75
2018-06-12,MSFT,101.309998
2018-06-12,AAPL,192.279999
2018-06-12,FB,192.399994
2018-06-12,GOOGL,1148.189941
2018-06-13,MSFT,100.849998
2018-06-13,AAPL,190.699997
2018-06-13,AMZN,1704.859985
2018-06-13,FB,192.410004
2018-06-13,GOOGL,1144.22998
2018-06-14,AAPL,190.800003
2018-06-14,GOOGL,1160.109985
2018-06-14,MSFT,101.419998
2018-06-14,AMZN,1723.859985
2018-06-14,FB,196.809998
2018-06-15,MSFT,100.129997
2018-06-15,AMZN,1715.969971
2018-06-15,AAPL,188.839996
2018-06-15,FB,195.850006
2018-06-15,GOOGL,1159.27002
2018-06-18,MSFT,100.860001
2018-06-18,AMZN,1723.790039
2018-06-18,AAPL,188.740005
2018-06-18,FB,198.309998
2018-06-18,GOOGL,1183.579956
2018-06-19,FB,197.490005
2018-06-19,MSFT,100.860001
2018-06-19,AAPL,185.690002
2018-06-19,AMZN,1734.780029
2018-06-19,GOOGL,1178.689941
2018-06-20,MSFT,101.870003
2018-06-20,FB,202.0
2018-06-20,AAPL,186.5
2018-06-20,GOOGL,1184.069946
2018-06-20,AMZN,1750.0799559999996
2018-06-21,FB,201.5
2018-06-21,AAPL,185.460007
2018-06-21,AMZN,1730.219971
2018-06-21,MSFT,101.139999
2018-06-21,GOOGL,1169.439941
2018-06-22,AMZN,1715.6700440000004
2018-06-22,MSFT,100.410004
2018-06-22,AAPL,184.919998
2018-06-22,FB,201.740005
2018-06-22,GOOGL,1169.290039
2018-06-25,FB,196.350006
2018-06-25,MSFT,98.389999
2018-06-25,AMZN,1663.150024
2018-06-25,GOOGL,1139.280029
2018-06-25,AAPL,182.169998
2018-06-26,AMZN,1691.089966
2018-06-26,MSFT,99.080002
2018-06-26,GOOGL,1132.619995
2018-06-26,FB,199.0
2018-06-26,AAPL,184.429993
2018-06-27,MSFT,97.540001
2018-06-27,GOOGL,1116.939941
2018-06-27,AMZN,1660.51001
2018-06-27,FB,195.839996
2018-06-27,AAPL,184.160004
2018-06-28,FB,196.229996
2018-06-28,GOOGL,1126.780029
2018-06-28,MSFT,98.629997
2018-06-28,AMZN,1701.449951
2018-06-28,AAPL,185.5
2018-06-29,MSFT,98.610001
2018-06-29,FB,194.320007
2018-06-29,AMZN,1699.800049
2018-06-29,AAPL,185.110001
2018-06-29,GOOGL,1129.189941
2018-07-02,FB,197.360001
2018-07-02,AMZN,1713.780029
2018-07-02,AAPL,187.179993
2018-07-02,MSFT,100.010002
2018-07-02,GOOGL,1142.109985
2018-07-03,GOOGL,1116.280029
2018-07-03,FB,192.729996
2018-07-03,AAPL,183.919998
2018-07-03,AMZN,1693.959961
2018-07-03,MSFT,99.050003
2018-07-05,AAPL,185.399994
2018-07-05,AMZN,1699.72998
2018-07-05,GOOGL,1141.290039
2018-07-05,MSFT,99.760002
2018-07-05,FB,198.449997
2018-07-06,AMZN,1710.630005
2018-07-06,MSFT,101.160004
2018-07-06,FB,203.229996
2018-07-06,GOOGL,1155.079956
2018-07-06,AAPL,187.970001
2018-07-09,FB,204.740005
2018-07-09,MSFT,101.849998
2018-07-09,GOOGL,1167.280029
2018-07-09,AMZN,1739.02002
2018-07-09,AAPL,190.580002
2018-07-10,MSFT,102.120003
2018-07-10,AMZN,1743.069946
2018-07-10,FB,203.539993
2018-07-10,AAPL,190.350006
2018-07-10,GOOGL,1167.140015
2018-07-11,AAPL,187.880005
2018-07-11,AMZN,1755.0
2018-07-11,GOOGL,1171.459961
2018-07-11,MSFT,101.980003
2018-07-11,FB,202.539993
2018-07-12,AAPL,191.029999
2018-07-12,AMZN,1796.619995
2018-07-12,GOOGL,1201.26001
2018-07-12,MSFT,104.190002
2018-07-12,FB,206.919998
2018-07-13,AAPL,191.330002
2018-07-13,AMZN,1813.030029
2018-07-13,GOOGL,1204.420044
2018-07-13,MSFT,105.43
2018-07-13,FB,207.320007
2018-07-16,MSFT,104.910004
2018-07-16,FB,207.229996
2018-07-16,AAPL,190.910004
2018-07-16,AMZN,1822.48999
2018-07-16,GOOGL,1196.51001
2018-07-17,AMZN,1843.930054
2018-07-17,FB,209.990005
2018-07-17,MSFT,105.949997
2018-07-17,GOOGL,1213.079956
2018-07-17,AAPL,191.449997
2018-07-18,AMZN,1842.920044
2018-07-18,MSFT,105.120003
2018-07-18,AAPL,190.399994
2018-07-18,GOOGL,1212.910034
2018-07-18,FB,209.360001
2018-07-19,MSFT,104.400002
2018-07-19,AMZN,1812.969971
2018-07-19,GOOGL,1199.099976
2018-07-19,FB,208.089996
2018-07-19,AAPL,191.880005
2018-07-20,AAPL,191.440002
2018-07-20,FB,209.940002
2018-07-20,MSFT,106.269997
2018-07-20,AMZN,1813.699951
2018-07-20,GOOGL,1197.880005
2018-07-23,MSFT,107.970001
2018-07-23,GOOGL,1211.0
2018-07-23,AAPL,191.610001
2018-07-23,FB,210.910004
2018-07-23,AMZN,1802.0
2018-07-24,GOOGL,1258.150024
2018-07-24,AMZN,1829.23999
2018-07-24,MSFT,107.660004
2018-07-24,FB,214.669998
2018-07-24,AAPL,193.0
2018-07-25,AMZN,1863.609985
2018-07-25,MSFT,110.830002
2018-07-25,FB,217.5
2018-07-25,AAPL,194.820007
2018-07-25,GOOGL,1275.939941
2018-07-26,FB,176.259995
2018-07-26,AAPL,194.210007
2018-07-26,AMZN,1808.0
2018-07-26,GOOGL,1285.5
2018-07-26,MSFT,109.620003
2018-07-27,GOOGL,1252.890015
2018-07-27,MSFT,107.68
2018-07-27,AMZN,1817.27002
2018-07-27,FB,174.889999
2018-07-27,AAPL,190.979996
2018-07-30,FB,171.059998
2018-07-30,GOOGL,1230.040039
2018-07-30,AAPL,189.910004
2018-07-30,AMZN,1779.219971
2018-07-30,MSFT,105.370003
2018-07-31,FB,172.580002
2018-07-31,AAPL,190.289993
2018-07-31,AMZN,1777.439941
2018-07-31,GOOGL,1227.219971
2018-07-31,MSFT,106.080002
2018-08-01,FB,171.649994
2018-08-01,AMZN,1797.1700440000004
2018-08-01,GOOGL,1232.98999
2018-08-01,AAPL,201.5
2018-08-01,MSFT,106.279999
2018-08-02,AMZN,1834.329956
2018-08-02,GOOGL,1241.130005
2018-08-02,MSFT,107.57
2018-08-02,AAPL,207.389999
2018-08-02,FB,176.369995
2018-08-03,AMZN,1823.290039
2018-08-03,AAPL,207.990005
2018-08-03,MSFT,108.040001
2018-08-03,GOOGL,1238.160034
2018-08-03,FB,177.779999
2018-08-06,MSFT,108.129997
2018-08-06,AMZN,1847.75
2018-08-06,FB,185.690002
2018-08-06,GOOGL,1237.670044
2018-08-06,AAPL,209.070007
2018-08-07,FB,183.809998
2018-08-07,MSFT,108.879997
2018-08-07,AAPL,207.110001
2018-08-07,AMZN,1862.47998
2018-08-07,GOOGL,1255.839966
2018-08-08,AMZN,1886.52002
2018-08-08,GOOGL,1261.329956
2018-08-08,MSFT,109.489998
2018-08-08,FB,185.179993
2018-08-08,AAPL,207.25
2018-08-09,FB,183.089996
2018-08-09,GOOGL,1264.459961
2018-08-09,AMZN,1898.52002
2018-08-09,MSFT,109.669998
2018-08-09,AAPL,208.880005
2018-08-10,FB,180.259995
2018-08-10,AMZN,1886.300049
2018-08-10,GOOGL,1252.51001
2018-08-10,AAPL,207.529999
2018-08-10,MSFT,109.0
2018-08-13,AAPL,208.869995
2018-08-13,MSFT,108.209999
2018-08-13,GOOGL,1248.640015
2018-08-13,FB,180.050003
2018-08-13,AMZN,1896.199951
2018-08-14,AAPL,209.75
2018-08-14,FB,181.110001
2018-08-14,GOOGL,1258.140015
2018-08-14,AMZN,1919.650024
2018-08-14,MSFT,109.559998
2018-08-15,AMZN,1882.619995
2018-08-15,AAPL,210.240005
2018-08-15,GOOGL,1232.219971
2018-08-15,FB,179.529999
2018-08-15,MSFT,107.660004
2018-08-16,AMZN,1886.52002
2018-08-16,GOOGL,1224.060059
2018-08-16,FB,174.699997
2018-08-16,MSFT,107.639999
2018-08-16,AAPL,213.320007
2018-08-17,GOOGL,1215.849976
2018-08-17,MSFT,107.580002
2018-08-17,FB,173.800003
2018-08-17,AMZN,1882.219971
2018-08-17,AAPL,217.580002
2018-08-20,FB,172.5
2018-08-20,MSFT,106.870003
2018-08-20,AAPL,215.460007
2018-08-20,AMZN,1876.709961
2018-08-20,GOOGL,1221.949951
2018-08-21,GOOGL,1217.410034
2018-08-21,MSFT,105.980003
2018-08-21,AAPL,215.039993
2018-08-21,AMZN,1883.420044
2018-08-21,FB,172.619995
2018-08-22,MSFT,107.059998
2018-08-22,AAPL,215.050003
2018-08-22,AMZN,1904.900024
2018-08-22,FB,173.639999
2018-08-22,GOOGL,1221.75
2018-08-23,AAPL,215.490005
2018-08-23,MSFT,107.559998
2018-08-23,FB,172.899994
2018-08-23,GOOGL,1221.160034
2018-08-23,AMZN,1902.900024
2018-08-24,MSFT,108.400002
2018-08-24,FB,174.649994
2018-08-24,GOOGL,1236.75
2018-08-24,AMZN,1905.390015
2018-08-24,AAPL,216.160004
2018-08-27,MSFT,109.599998
2018-08-27,FB,177.46000700000005
2018-08-27,GOOGL,1256.27002
2018-08-27,AAPL,217.940002
2018-08-27,AMZN,1927.680054
2018-08-28,MSFT,110.260002
2018-08-28,AAPL,219.699997
2018-08-28,GOOGL,1245.859985
2018-08-28,AMZN,1932.819946
2018-08-28,FB,176.259995
2018-08-29,MSFT,112.019997
2018-08-29,AMZN,1998.099976
2018-08-29,FB,175.899994
2018-08-29,AAPL,222.979996
2018-08-29,GOOGL,1264.650024
2018-08-30,GOOGL,1254.439941
2018-08-30,AAPL,225.02999900000003
2018-08-30,AMZN,2002.380005
2018-08-30,MSFT,111.949997
2018-08-30,FB,177.639999
2018-08-31,AMZN,2012.709961
2018-08-31,MSFT,112.330002
2018-08-31,AAPL,227.630005
2018-08-31,GOOGL,1231.800049
2018-08-31,FB,175.729996
2018-09-04,FB,171.160004
2018-09-04,GOOGL,1211.310059
2018-09-04,AMZN,2039.51001
2018-09-04,MSFT,111.709999
2018-09-04,AAPL,228.360001
2018-09-05,MSFT,108.489998
2018-09-05,FB,167.179993
2018-09-05,AMZN,1994.819946
2018-09-05,AAPL,226.869995
2018-09-05,GOOGL,1199.099976
2018-09-06,MSFT,108.739998
2018-09-06,GOOGL,1183.98999
2018-09-06,AMZN,1958.310059
2018-09-06,AAPL,223.100006
2018-09-06,FB,162.529999
2018-09-07,AAPL,221.300003
2018-09-07,MSFT,108.209999
2018-09-07,AMZN,1952.069946
2018-09-07,FB,163.03999299999995
2018-09-07,GOOGL,1177.589966
2018-09-10,FB,164.179993
2018-09-10,AAPL,218.330002
2018-09-10,AMZN,1939.01001
2018-09-10,MSFT,109.379997
2018-09-10,GOOGL,1175.060059
2018-09-11,AAPL,223.850006
2018-09-11,FB,165.940002
2018-09-11,AMZN,1987.150024
2018-09-11,MSFT,111.239998
2018-09-11,GOOGL,1189.98999
2018-09-12,GOOGL,1171.599976
2018-09-12,MSFT,111.709999
2018-09-12,AMZN,1990.0
2018-09-12,FB,162.0
2018-09-12,AAPL,221.070007
2018-09-13,GOOGL,1182.140015
2018-09-13,MSFT,112.910004
2018-09-13,AMZN,1989.869995
2018-09-13,FB,161.360001
2018-09-13,AAPL,226.410004
2018-09-14,MSFT,113.370003
2018-09-14,AMZN,1970.189941
2018-09-14,AAPL,223.839996
2018-09-14,FB,162.320007
2018-09-14,GOOGL,1177.97998
2018-09-17,AAPL,217.880005
2018-09-17,AMZN,1908.030029
2018-09-17,MSFT,112.139999
2018-09-17,FB,160.580002
2018-09-17,GOOGL,1159.829956
2018-09-18,MSFT,113.209999
2018-09-18,AMZN,1941.050049
2018-09-18,AAPL,218.240005
2018-09-18,GOOGL,1167.109985
2018-09-18,FB,160.300003
2018-09-19,AMZN,1926.420044
2018-09-19,GOOGL,1174.27002
2018-09-19,AAPL,218.369995
2018-09-19,FB,163.059998
2018-09-19,MSFT,111.699997
2018-09-20,FB,166.020004
2018-09-20,GOOGL,1191.569946
2018-09-20,MSFT,113.57
2018-09-20,AMZN,1944.300049
2018-09-20,AAPL,220.02999900000003
2018-09-21,FB,162.929993
2018-09-21,GOOGL,1172.119995
2018-09-21,MSFT,114.260002
2018-09-21,AAPL,217.660004
2018-09-21,AMZN,1915.01001
2018-09-24,AMZN,1934.359985
2018-09-24,FB,165.410004
2018-09-24,GOOGL,1179.560059
2018-09-24,MSFT,114.669998
2018-09-24,AAPL,220.789993
2018-09-25,AAPL,222.190002
2018-09-25,GOOGL,1193.890015
2018-09-25,FB,164.910004
2018-09-25,AMZN,1974.550049
2018-09-25,MSFT,114.449997
2018-09-26,AMZN,1974.849976
2018-09-26,MSFT,113.980003
2018-09-26,FB,166.949997
2018-09-26,AAPL,220.419998
2018-09-26,GOOGL,1194.060059
2018-09-27,AAPL,224.949997
2018-09-27,GOOGL,1207.359985
2018-09-27,AMZN,2012.97998
2018-09-27,MSFT,114.410004
2018-09-27,FB,168.839996
2018-09-28,MSFT,114.370003
2018-09-28,AMZN,2003.0
2018-09-28,GOOGL,1207.079956
2018-09-28,AAPL,225.740005
2018-09-28,FB,164.46000700000005
2018-10-01,AAPL,227.25999500000003
2018-10-01,AMZN,2004.359985
2018-10-01,MSFT,115.610001
2018-10-01,FB,162.440002
2018-10-01,GOOGL,1208.530029
2018-10-02,AMZN,1971.310059
2018-10-02,GOOGL,1207.640015
2018-10-02,MSFT,115.150002
2018-10-02,FB,159.330002
2018-10-02,AAPL,229.27999900000003
2018-10-03,AMZN,1952.76001
2018-10-03,MSFT,115.169998
2018-10-03,GOOGL,1211.530029
2018-10-03,FB,162.429993
2018-10-03,AAPL,232.070007
2018-10-04,AAPL,227.990005
2018-10-04,FB,158.850006
2018-10-04,AMZN,1909.420044
2018-10-04,MSFT,112.790001
2018-10-04,GOOGL,1177.069946
2018-10-05,AMZN,1889.650024
2018-10-05,GOOGL,1167.829956
2018-10-05,AAPL,224.289993
2018-10-05,MSFT,112.129997
2018-10-05,FB,157.330002
